id,name,parents,children,ancestors,obsolete,format-version,data-version,property_value,ontology,xref,is_a,http://www.orpha.net/ORDO/Orphanet_410295,http://www.orpha.net/ORDO/Orphanet_317345,http://www.orpha.net/ORDO/Orphanet_317343,http://www.orpha.net/ORDO/Orphanet_327767,http://www.orpha.net/ORDO/Orphanet_317349,http://www.orpha.net/ORDO/Orphanet_317348,http://www.orpha.net/ORDO/Orphanet_410296,http://www.orpha.net/ORDO/Orphanet_317344,http://www.orpha.net/ORDO/Orphanet_465410,http://www.orpha.net/ORDO/Orphanet_317346,xref_new,icd10,mesh,meddra,umls,omim,icd11,ensembl,genatlas,hgnc,swissprot,reactome,iuphar
79161,Disorder of carbohydrate metabolism,557492; 68367,308459; 308463; 308467; 308998; 309001; 440701; 79177; 79179; 79201,C001; 557492; 98053; 68367; 79161,FALSE,NA,NA,NA,NA,meddra:10061023; umls:c0149670,557492; 68367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
79163,Classic organic aciduria,289899; 557492,148; 289902; 293355,C001; 557492; 98053; 68367; 79062; 289899; 79163,FALSE,NA,NA,NA,NA,icd11:5c50.e0,289899; 557492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
79166,Disorder of amino acid absorption and transport,557492; 79062,238517; 308451,C001; 557492; 98053; 68367; 79062; 79166,FALSE,NA,NA,NA,NA,icd10:e72.0; icd11:5c60; umls:c0268641,557492; 79062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
79167,Disorder of urea cycle metabolism and ammonia detoxification,557492; 79062,187,C001; 557492; 98053; 68367; 79062; 79167,FALSE,NA,NA,NA,NA,icd10:e72.2,557492; 79062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
79168,Disorder of bile acid synthesis,557492; 79226,163631,C001; 557492; 98053; 68367; 309005; 79226; 79168,FALSE,NA,NA,"C028 ""0.6"" xsd:float",NA,NA,557492; 79226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
79169,Disorder of neurotransmitter metabolism and transport,557492; 79214,309819; 309830,C001; 557492; 98053; 68367; 79214; 79169,FALSE,NA,NA,NA,NA,NA,557492; 79214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
79171,Disorder of cobalamin metabolism and transport,309827; 557492,NA,C001; 557492; 98053; 68367; 309824; 309827; 79171,FALSE,NA,NA,NA,NA,icd11:5c63.0,309827; 557492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
79172,Creatine deficiency syndrome,225696; 557492; 79200,NA,C001; 557492; 98006; 101998; 98053; 71859; 183512; 166481; 225696; 68367; 79200; 79172,FALSE,NA,NA,NA,NA,icd10:e72.8,225696; 557492; 79200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
79173,Disorder of methionine cycle and sulfur amino acid metabolism,557492; 79062,NA,C001; 557492; 98053; 68367; 79062; 79173,FALSE,NA,NA,NA,NA,icd10:e72.1; icd11:5c50.b,557492; 79062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
79174,Disorder of fatty acid oxidation and ketone body metabolism,557492; 79200,309115; 309130; 309133; 438072; 79183,C001; 557492; 98053; 68367; 79200; 79174,FALSE,NA,NA,NA,NA,icd10:e71.3,557492; 79200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
79175,Disorder of gamma-aminobutyric acid metabolism,557492; 79214,NA,C001; 557492; 98053; 68367; 79214; 79175,FALSE,NA,NA,NA,NA,icd10:e72.8; icd11:5c59.1,557492; 79214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
79177,Gluconeogenesis disorder,557492; 79161,NA,C001; 557492; 98053; 68367; 79161; 79177,FALSE,NA,NA,NA,NA,icd10:e74.4,557492; 79161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
79178,Glucose transport disorder,309001; 557492,NA,C001; 557492; 98053; 68367; 79161; 309001; 79178,FALSE,NA,NA,NA,NA,icd10:e74.8,309001; 557492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
79179,Disorder of glycerol metabolism,557492; 79161,308993,C001; 557492; 98053; 68367; 79161; 79179,FALSE,NA,NA,NA,NA,icd11:5c51.1; umls:c0342762,557492; 79161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
79181,Disorder of histidine metabolism,557492; 79062,NA,C001; 557492; 98053; 68367; 79062; 79181,FALSE,NA,NA,NA,NA,icd10:e70.8; umls:c0268512,557492; 79062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
79183,Disorder of ketolysis,557492; 79174,NA,C001; 557492; 98053; 68367; 79200; 79174; 79183,FALSE,NA,NA,NA,NA,icd10:e71.3; icd11:5c52.02,557492; 79174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
79185,Disorder of ornithine or proline metabolism,557492; 79062,289866; 289869,C001; 557492; 98053; 68367; 79062; 79185,FALSE,NA,NA,NA,NA,NA,557492; 79062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
79186,Disorder of pentose phosphate metabolism,440701; 557492,NA,C001; 557492; 98053; 68367; 79161; 440701; 79186,FALSE,NA,NA,NA,NA,icd10:e74.8; icd11:5c51.0,440701; 557492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
79187,Disorder of peptide metabolism,557492; 79062,NA,C001; 557492; 98053; 68367; 79062; 79187,FALSE,NA,NA,NA,NA,NA,557492; 79062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
79188,Peroxisomal beta-oxidation disorder,309810; 557492,NA,C001; 557492; 565779; 506207; 506219; 98053; 68367; 68373; 309810; 79188,FALSE,NA,NA,NA,NA,icd10:e71.3,309810; 557492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
79189,Peroxisome biogenesis disorder,101940; 207018; 557492; 68356; 68373; 68385; 98661,NA,C001; 557492; 98053; 156601; 57146; 101940; 71859; 98006; 98496; 98497; 207015; 207018; 68356; 68367; 68373; 68385; 97966; 520814; 519311; 519315; 101435; 522504; 522570; 522572; 71862; 519325; 98661; 79189,FALSE,NA,NA,"C029 ""0.2"" xsd:float; C029 ""2.0"" xsd:float",NA,icd10:q87.8; icd11:5c57.0; mesh:c536664; umls:c1832200,101940; 207018; 557492; 68356; 68373; 68385; 98661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
79190,Disorder of phenylalanin or tyrosine metabolism,557492; 79062,284814; 284818,C001; 557492; 98053; 68367; 79062; 79190,FALSE,NA,NA,NA,NA,NA,557492; 79062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
79191,Disorder of purine metabolism,557492; 79224,206428,C001; 557492; 98053; 68367; 79224; 79191,FALSE,NA,NA,NA,NA,meddra:10061476; umls:c0268104,557492; 79224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
79192,Disorder of pyridoxine metabolism,557492; 79214,NA,C001; 557492; 98053; 68367; 79214; 79192,FALSE,NA,NA,NA,NA,icd10:g40.8; icd11:5c59.2,557492; 79214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
79193,Disorder of pyrimidine metabolism,557492; 79224,NA,C001; 557492; 98053; 68367; 79224; 79193,FALSE,NA,NA,NA,NA,icd11:5c55.1; meddra:10070969; umls:c0268127,557492; 79224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
79194,Disorder of serine or glycine metabolism,557492; 79062,35705,C001; 557492; 98053; 68367; 79062; 79194,FALSE,NA,NA,NA,NA,NA,557492; 79062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
79195,Sterol biosynthesis disorder,139009; 557492; 79226,NA,C001; 557492; 98053; 183530; 93890; 139009; 68367; 309005; 79226; 79195,FALSE,NA,NA,NA,NA,NA,139009; 557492; 79226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
79196,Disorder of the gamma-glutamyl cycle,557492; 79062,NA,C001; 557492; 98053; 68367; 79062; 79196,FALSE,NA,NA,NA,NA,icd10:e72.8; icd11:5c50.5; umls:c0268517,557492; 79062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
79197,Disorder of branched-chain amino acid metabolism,557492; 79062,NA,C001; 557492; 98053; 68367; 79062; 79197,FALSE,NA,NA,NA,NA,icd10:e71.0; icd10:e71.1; icd10:e71.2; umls:c0342712,557492; 79062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
792,X-linked retinoschisis,377789; 557493,NA,C001; 557493; 377789; 792,FALSE,NA,NA,"C028 ""3.6"" xsd:float; C028 ""4.5"" xsd:float; C028 ""5.0"" xsd:float",NA,icd10:q14.1; icd11:9b73.11; omim:312700; umls:c0271091,377789; 557493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
79200,Disorder of energy metabolism,557492; 68367,254746; 254749; 68380; 79172; 79174,C001; 557492; 98053; 68367; 79200,FALSE,NA,NA,NA,NA,NA,557492; 68367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
79201,Glycogen storage disease,557492; 79161,308520; 370,C001; 557492; 98053; 68367; 79161; 79201,FALSE,NA,NA,NA,NA,icd10:e74.0; icd11:5c51.3; mesh:d006008; meddra:10061990; umls:c0017919,557492; 79161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
79204,Lipid storage disease,557492; 79225,NA,C001; 557492; 565779; 506207; 506219; 98053; 68367; 68366; 79225; 79204,FALSE,NA,NA,NA,NA,icd10:e75.5; icd10:e75.6,557492; 79225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
79207,Disorder of lysosomal amino acid transport,557492; 68366,NA,C001; 557492; 98053; 68367; 68366; 79207,FALSE,NA,NA,NA,NA,NA,557492; 68366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
79211,OBSOLETE: Combined hyperlipidemia,C051,NA,C041; C050; C051; 79211,FALSE,NA,NA,NA,NA,NA,C051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
79212,Mucolipidosis,139009; 309279; 557492,NA,C001; 557492; 98053; 183530; 93890; 139009; 68367; 68366; 309279; 79212,FALSE,NA,NA,NA,NA,icd11:5c56.20; mesh:d009081; umls:c0026697,139009; 309279; 557492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
79213,Mucopolysaccharidosis,139009; 139393; 506219; 557492; 68366; 98638,NA,C001; 557492; 98053; 183530; 93890; 139009; 183542; 139012; 93419; 364559; 183524; 404584; 404568; 98038; 1531; 139393; 565779; 506207; 506219; 68367; 68366; 97966; 520814; 519329; 523000; 519331; 101435; 522504; 522578; 359; 522580; 98638; 79213,FALSE,NA,NA,"C029 ""1.2"" xsd:float; C029 ""1.25"" xsd:float; C029 ""1.35"" xsd:float; C029 ""1.53"" xsd:float; C029 ""1.56"" xsd:float; C029 ""1.77"" xsd:float; C029 ""1.81"" xsd:float; C029 ""16.9"" xsd:float; C029 ""2.04"" xsd:float; C029 ""2.22"" xsd:float; C029 ""2.29"" xsd:float; C029 ""3.08"" xsd:float; C029 ""3.53"" xsd:float; C029 ""3.72"" xsd:float; C029 ""3.9"" xsd:float; C029 ""4.05"" xsd:float; C029 ""4.5"" xsd:float; C029 ""4.8"" xsd:float",NA,icd10:e76.0; icd10:e76.1; icd10:e76.2; icd10:e76.3; mesh:d009083; meddra:10028093; umls:c0026703,139009; 139393; 506219; 557492; 68366; 98638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
79214,Disorder of biogenic amine metabolism and transport,557492; 68367,79169; 79175; 79192; 79219,C001; 557492; 98053; 68367; 79214,FALSE,NA,NA,NA,NA,NA,557492; 68367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
79215,Oligosaccharidosis,139009; 309279; 557492,309294,C001; 557492; 98053; 183530; 93890; 139009; 68367; 68366; 309279; 79215,FALSE,NA,NA,NA,NA,icd10:e77.1; icd11:5c56.21,139009; 309279; 557492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
79217,Other metabolic disease with skin involvement,557492; 79387,148,C001; 557492; 98053; 68346; 89826; 79387; 79217,FALSE,NA,NA,NA,NA,NA,557492; 79387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
79219,Metabolic disease involving other neurotransmitter deficiency,225707; 557492; 79214,NA,C001; 557492; 98006; 101998; 98053; 71859; 183512; 166481; 225707; 68367; 79214; 79219,FALSE,NA,NA,NA,NA,NA,225707; 557492; 79214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
79224,Disorder of purine or pyrimidine metabolism,557492; 68367,79191; 79193,C001; 557492; 98053; 68367; 79224,FALSE,NA,NA,NA,NA,icd10:e79.0; icd10:e79.1; icd10:e79.8; icd10:e79.9; mesh:d011686; meddra:10037546; umls:c0034139,557492; 68367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
79225,Sphingolipidosis,506219; 557492; 68366,309144; 618899; 79204,C001; 557492; 565779; 506207; 506219; 98053; 68367; 68366; 79225,FALSE,NA,NA,NA,NA,icd10:e75.0; icd10:e75.1; icd10:e75.2; icd10:e75.3; mesh:d013106; umls:c0037899,506219; 557492; 68366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
79226,Sterol metabolism disorder,309005; 557492,79168; 79195,C001; 557492; 98053; 68367; 309005; 79226,FALSE,NA,NA,NA,NA,NA,309005; 557492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
79230,Hemochromatosis type 2,377788; 557493,NA,C001; 557493; 377788; 79230,FALSE,NA,NA,"C024 ""74.0"" xsd:float",NA,icd10:e83.1; mesh:c537247; omim:602390; omim:613313; umls:c0268060,377788; 557493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
79233,Hypoxanthine guanine phosphoribosyltransferase partial deficiency,377788; 557493,NA,C001; 557493; 377788; 79233,FALSE,NA,NA,NA,NA,icd10:e79.8; omim:300323; umls:c0268117,377788; 557493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
79234,Crigler-Najjar syndrome type 1,557494,NA,C001; 557494; 79234,FALSE,NA,NA,NA,NA,icd10:e80.5; mesh:c536212; meddra:10057034; omim:218800; umls:c0010324; umls:c2931131,557494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
79235,Crigler-Najjar syndrome type 2,557494,NA,C001; 557494; 79235,FALSE,NA,NA,NA,NA,icd10:e80.5; mesh:c536213; meddra:10011387; omim:606785; umls:c0268311; umls:c2931132,557494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
79237,Galactokinase deficiency,377788; 557493,NA,C001; 557493; 377788; 79237,FALSE,NA,NA,NA,NA,icd10:e74.2; icd11:5c51.41; mesh:c535999; omim:230200; umls:c0268155; umls:c0751158,377788; 557493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
79238,Galactose epimerase deficiency,377788; 557493,NA,C001; 557493; 377788; 79238,FALSE,NA,NA,NA,NA,icd10:e74.2; omim:230350; umls:c0751161,377788; 557493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
79239,Classic galactosemia,377788; 557493,NA,C001; 557493; 377788; 79239,FALSE,NA,NA,"C029 ""0.13"" xsd:float; C029 ""0.25"" xsd:float; C029 ""2.3"" xsd:float; C029 ""20.8"" xsd:float; C029 ""3.0"" xsd:float; C029 ""4.3"" xsd:float; C032 ""2.1"" xsd:float",NA,icd10:e74.2; icd11:5c51.40; omim:230400; umls:c0268151,377788; 557493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
79240,Glycogen storage disease due to liver and muscle phosphorylase kinase deficiency,377788; 557493,NA,C001; 557493; 377788; 79240,FALSE,NA,NA,NA,NA,icd10:e74.0; omim:261750; umls:c0543514,377788; 557493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
79241,Biotinidase deficiency,377788; 557493,NA,C001; 557493; 377788; 79241,FALSE,NA,NA,"C028 ""1.6"" xsd:float; C029 ""1.4"" xsd:float; C029 ""1.5"" xsd:float; C029 ""1.6"" xsd:float; C029 ""11.58"" xsd:float; C029 ""2.0"" xsd:float; C029 ""3.0"" xsd:float; C029 ""3.2"" xsd:float; C029 ""5.0"" xsd:float",NA,icd10:e53.8; mesh:d028921; meddra:10071434; omim:253260; umls:c0220754; umls:c1854698,377788; 557493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
79242,Holocarboxylase synthetase deficiency,377788; 557493,NA,C001; 557493; 377788; 79242,FALSE,NA,NA,"C029 ""0.5"" xsd:float",NA,icd10:e53.8; mesh:d028922; omim:253270; umls:c0268581,377788; 557493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
79243,Pyruvate dehydrogenase E1-alpha deficiency,557494,NA,C001; 557494; 79243,FALSE,NA,NA,NA,NA,icd10:e74.4; omim:312170; umls:c0034345; umls:c1839413,557494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
79244,Pyruvate dehydrogenase E2 deficiency,557494,NA,C001; 557494; 79244,FALSE,NA,NA,NA,NA,icd10:e74.4; omim:245348; umls:c1855565,557494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
79246,Pyruvate dehydrogenase phosphatase deficiency,557494,NA,C001; 557494; 79246,FALSE,NA,NA,NA,NA,icd10:e74.4; mesh:c536258; omim:608782; umls:c1837429,557494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
79253,Mild phenylketonuria,557494,NA,C001; 557494; 79253,FALSE,NA,NA,NA,NA,icd10:e70.1,557494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
79254,Classic phenylketonuria,557494,NA,C001; 557494; 79254,FALSE,NA,NA,NA,NA,icd10:e70.0; icd11:5c50.00; meddra:10034875; umls:c0751434,557494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
79255,GM1 gangliosidosis type 1,557494,NA,C001; 557494; 79255,FALSE,NA,NA,"C024 ""200.0"" xsd:float",NA,icd10:e75.1; omim:230500,557494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
79256,GM1 gangliosidosis type 2,557494,NA,C001; 557494; 79256,FALSE,NA,NA,"C024 ""50.0"" xsd:float",NA,icd10:e75.1; omim:230600; umls:c0268272,557494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
79257,GM1 gangliosidosis type 3,557494,NA,C001; 557494; 79257,FALSE,NA,NA,"C024 ""70.0"" xsd:float",NA,icd10:e75.1; omim:230650; umls:c0268273,557494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
79258,Glycogen storage disease due to glucose-6-phosphatase deficiency type Ia,557494,NA,C001; 557494; 79258,FALSE,NA,NA,"C029 ""1.0"" xsd:float; C029 ""1.7"" xsd:float",NA,icd10:e74.0; omim:232200; umls:c0017920; umls:c2919796,557494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
79259,Glycogen storage disease due to glucose-6-phosphatase deficiency type Ib,557494,NA,C001; 557494; 79259,FALSE,NA,NA,"C024 ""150.0"" xsd:float",NA,icd10:e74.0; omim:232220; omim:232240; umls:c0268146,557494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
79260,Glycogen storage disease type 1c,C045,NA,C041; C042; C045; 79260,FALSE,NA,NA,NA,NA,umls:c0342749,C045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
79261,Glycogen storage disease type 1d,C045,NA,C041; C042; C045; 79261,FALSE,NA,NA,NA,NA,umls:c0342750,C045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
79262,Adult neuronal ceroid lipofuscinosis,377788; 557493,NA,C001; 557493; 377788; 79262,FALSE,NA,NA,NA,NA,icd10:e75.4; mesh:c537950; omim:162350; omim:204300; omim:256730; omim:601780; omim:610127; omim:614706; omim:615362; umls:c0022797; umls:c2931675,377788; 557493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
79263,Infantile neuronal ceroid lipofuscinosis,377788; 557493,NA,C001; 557493; 377788; 79263,FALSE,NA,NA,"C028 ""0.02"" xsd:float; C028 ""0.07"" xsd:float; C028 ""0.54"" xsd:float; C029 ""0.6"" xsd:float; C029 ""5.0"" xsd:float",NA,icd10:e75.4; mesh:c537948; omim:256730; umls:c0268281; umls:c2931673,377788; 557493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
79264,Juvenile neuronal ceroid lipofuscinosis,377788; 557493,NA,C001; 557493; 377788; 79264,FALSE,NA,NA,"C028 ""0.31"" xsd:float; C028 ""0.46"" xsd:float; C028 ""0.65"" xsd:float; C028 ""1.1"" xsd:float; C028 ""1.22"" xsd:float; C029 ""2.0"" xsd:float; C029 ""2.2"" xsd:float; C029 ""3.7"" xsd:float; C029 ""4.8"" xsd:float; C029 ""7.0"" xsd:float",NA,icd10:e75.4; meddra:10052073; omim:204200; omim:204500; omim:256730; omim:600143; omim:609055; omim:610127; umls:c0751383,377788; 557493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
79269,Sanfilippo syndrome type A,557494,NA,C001; 557494; 79269,FALSE,NA,NA,"C028 ""0.32"" xsd:float; C029 ""0.47"" xsd:float; C029 ""0.62"" xsd:float; C029 ""0.88"" xsd:float; C029 ""1.16"" xsd:float; C029 ""1.4"" xsd:float; C029 ""1.62"" xsd:float",NA,icd10:e76.2; omim:252900; umls:c0086647,557494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
79270,Sanfilippo syndrome type B,557494,NA,C001; 557494; 79270,FALSE,NA,NA,"C028 ""0.2"" xsd:float; C029 ""0.02"" xsd:float; C029 ""0.05"" xsd:float; C029 ""0.42"" xsd:float; C029 ""0.47"" xsd:float; C029 ""0.72"" xsd:float",NA,icd10:e76.2; omim:252920; umls:c0086648,557494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
79271,Sanfilippo syndrome type C,557494,NA,C001; 557494; 79271,FALSE,NA,NA,"C028 ""5.0"" xsd:float; C029 ""0.07"" xsd:float; C029 ""0.12"" xsd:float; C029 ""0.21"" xsd:float; C029 ""0.34"" xsd:float; C029 ""0.42"" xsd:float",NA,icd10:e76.2; omim:252930; umls:c0086649,557494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
79272,Sanfilippo syndrome type D,557494,NA,C001; 557494; 79272,FALSE,NA,NA,"C029 ""0.1"" xsd:float",NA,icd10:e76.2; omim:252940; umls:c0086650,557494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
79273,Hereditary coproporphyria,377788; 557493,NA,C001; 557493; 377788; 79273,FALSE,NA,NA,NA,NA,icd10:e80.2; mesh:d046349; meddra:10019866; omim:121300; umls:c0162531,377788; 557493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
79276,Acute intermittent porphyria,377788; 557493,NA,C001; 557493; 377788; 79276,FALSE,NA,NA,"C028 ""0.5"" xsd:float; C028 ""0.54"" xsd:float; C028 ""0.55"" xsd:float; C028 ""0.59"" xsd:float; C028 ""0.63"" xsd:float; C028 ""0.72"" xsd:float; C028 ""0.81"" xsd:float; C028 ""0.99"" xsd:float; C028 ""10.0"" xsd:float; C032 ""0.011"" xsd:float; C032 ""0.012"" xsd:float; C032 ""0.013"" xsd:float; C032 ""0.014"" xsd:float; C032 ""0.016"" xsd:float; C032 ""0.018"" xsd:float; C032 ""0.022"" xsd:float; C032 ""0.051"" xsd:float",NA,icd10:e80.2; mesh:d017118; omim:176000; umls:c0162565,377788; 557493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
79277,Congenital erythropoietic porphyria,377788; 557493,NA,C001; 557493; 377788; 79277,FALSE,NA,NA,"C024 ""200.0"" xsd:float; C032 ""0.065"" xsd:float",NA,icd10:e80.0; omim:263700,377788; 557493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
79278,Autosomal erythropoietic protoporphyria,377788; 557493,NA,C001; 557493; 377788; 79278,FALSE,NA,NA,"C028 ""0.15"" xsd:float; C028 ""0.23"" xsd:float; C028 ""0.46"" xsd:float; C028 ""0.54"" xsd:float; C028 ""0.62"" xsd:float; C028 ""0.92"" xsd:float; C028 ""1.39"" xsd:float; C028 ""1.75"" xsd:float; C028 ""2.54"" xsd:float; C028 ""2.7"" xsd:float; C028 ""2.77"" xsd:float; C032 ""0.003"" xsd:float; C032 ""0.006"" xsd:float; C032 ""0.007"" xsd:float; C032 ""0.012"" xsd:float; C032 ""0.018"" xsd:float; C032 ""0.033"" xsd:float; C032 ""0.035"" xsd:float; C032 ""0.036"" xsd:float",NA,icd10:e80.0; mesh:d046351; meddra:10015289; omim:177000; umls:c0162568,377788; 557493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
79279,Alpha-N-acetylgalactosaminidase deficiency type 1,557494,NA,C001; 557494; 79279,FALSE,NA,NA,"C024 ""10.0"" xsd:float",NA,icd10:e77.1; omim:609241; umls:c1836544,557494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
79280,Alpha-N-acetylgalactosaminidase deficiency type 2,557494,NA,C001; 557494; 79280,FALSE,NA,NA,"C024 ""10.0"" xsd:float",NA,icd10:e77.1; omim:609242; umls:c1836522,557494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
79281,Alpha-N-acetylgalactosaminidase deficiency type 3,557494,NA,C001; 557494; 79281,FALSE,NA,NA,"C024 ""10.0"" xsd:float",NA,icd10:e77.1; omim:609241; umls:c1836545,557494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
79282,"Methylmalonic acidemia with homocystinuria, type cblC",557494,NA,C001; 557494; 79282,FALSE,NA,NA,"C024 ""500.0"" xsd:float",NA,icd10:d58.8; omim:277400,557494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,
